No,yield20,MaxAbsEStateIndex,MaxEStateIndex,MinAbsEStateIndex,MinEStateIndex,qed,SPS,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,AvgIpc,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
L91,0,6.09754157218443,6.09754157218443,0.2571615436297974,-0.6769395249526424,0.5650416780850112,17.25,387.4630000000001,361.25500000000017,387.175201082,142.0,0.0,0.21673349670579276,-0.4751668305408189,0.4751668305408189,0.21673349670579276,0.8928571428571429,1.4642857142857142,2.0714285714285716,31.131525166421373,10.010735232614222,2.2765023738837704,-2.2155033532251087,2.3452018710467124,-2.249954182033456,7.795459013500354,0.28229622239601787,3.2541855523623124,1.8110214888624674,899.5312599034055,19.34672421487486,16.45449335087089,17.348920541870807,13.775188245478668,9.9784297994466,11.320070585946473,7.221793635565686,9.40721527530141,5.378835643403298,7.879695726137581,3.5311835730373544,5.972436721653649,-2.439999999999999,5027846.845821867,18.90171315585058,8.710967007149424,3.884445232286385,168.60290827511227,4.736862953800049,6.606881964512918,0.0,5.897745344357611,0.0,0.0,0.0,4.992404732635669,0.0,0.0,99.13106791230823,35.819480895683235,5.563451491696996,6.041840829147961,4.736862953800049,29.732953125417843,0.0,0.0,10.910310778797061,26.31013685145522,6.606881964512918,90.49259045015957,0.0,0.0,15.913619688716722,0.0,0.0,7.9215880923435105,18.54646813801849,4.736862953800049,5.917906046161393,25.831747514004253,89.92154369109824,0.0,0.0,0.0,21.59,7.9215880923435105,0.0,0.0,6.041840829147961,12.52478801067431,17.882018458980617,15.913619688716722,0.0,0.0,98.77661335784381,9.729267686435719,6.09754157218443,0.0,4.964240677752582,3.9860165763836406,1.1315928655412786,1.3422985125077473,30.447722949015336,1.1182465478411547,5.163353897800547,-0.6769395249526424,0.24,28.0,0.0,2.0,0.0,1.0,1.0,3.0,0.0,3.0,2.0,0.0,3.0,6.0,0.0,0.0,0.0,4.0,4.636300000000004,120.88000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L92,1,6.227802343159487,6.227802343159487,0.32688376585201984,-0.6724717894702466,0.5289897231512156,19.5,413.5010000000001,385.27700000000016,413.190851146,152.0,0.0,0.21673367284412237,-0.47516662829780687,0.47516662829780687,0.21673367284412237,0.7,1.3,1.9666666666666666,31.131525334764977,9.844155855159078,2.3074683374273377,-2.235709018094446,2.3555505220773494,-2.249955838072857,7.795462372326255,0.2405200570031354,3.3194181416144355,1.5452773107842401,956.1412439802718,20.17515133962105,17.282920475617082,18.177347666617,14.898979485566358,11.10222103953429,12.443861826034166,8.234351557264404,10.419773197000126,6.272017469915085,8.772877552649367,4.728033267404944,7.169286416021238,-2.439999999999999,20514535.22207987,19.519170855280386,9.144796120483575,4.068369146822005,180.32696135037625,4.736862953800049,6.606881964512918,0.0,5.897745344357611,0.0,0.0,0.0,4.992404732635669,0.0,0.0,98.125236758779,48.661124141535254,5.563451491696996,6.041840829147961,4.736862953800049,29.732953125417843,0.0,0.0,10.910310778797061,38.14594894377801,6.606881964512918,90.49259045015957,0.0,0.0,15.913619688716722,0.0,0.0,7.9215880923435105,18.54646813801849,4.736862953800049,5.917906046161393,37.667559606327046,89.92154369109824,0.0,0.0,0.0,21.59,7.9215880923435105,0.0,0.0,0.0,11.959746875309353,18.068078800567527,48.01772780334677,0.0,0.0,84.92913895846256,9.729267686435719,6.227802343159487,0.0,5.117157344419249,4.037128771134003,1.1616913632737047,1.5358387619408538,30.767037089152403,6.660868186601347,0.7390220038632737,-0.6724717894702466,0.2962962962962963,30.0,0.0,2.0,1.0,1.0,2.0,3.0,0.0,3.0,2.0,0.0,3.0,5.0,1.0,0.0,1.0,5.0,5.170500000000005,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L93,1,6.4683238851096,6.4683238851096,0.1443553272625242,-0.22364347127740003,0.7889187424728648,32.857142857142854,370.45200000000017,348.2760000000001,370.16812794399993,140.0,0.0,0.1998041253086932,-0.47386712290480865,0.47386712290480865,0.1998041253086932,0.7142857142857143,1.2142857142857142,1.6785714285714286,16.525959086847642,9.678070610807191,2.5689400915569047,-2.397754107187293,2.5302546803006045,-2.4638942414003484,6.071779111612613,0.13480873567539747,3.393274192288566,1.2488750931779489,972.5756062311528,18.294317972067567,15.674660908135895,15.674660908135895,13.816429697797982,10.472691803785542,10.472691803785542,8.812320186145145,8.812320186145145,7.358556412415605,7.358556412415605,5.714663017346135,5.714663017346135,-2.6199999999999997,7971374.5410243375,15.319801629808904,5.250569223721077,1.8584140581570663,163.85638236140812,9.473725907600098,29.70660490318931,11.795490688715223,0.0,0.0,0.0,0.0,9.984809465271338,0.0,0.0,54.95175817061889,35.09544921264,12.841643245852019,0.0,9.473725907600098,11.795490688715223,0.0,0.0,15.399799934668117,56.39572254842257,0.0,70.78474251448087,0.0,0.0,0.0,0.0,0.0,0.0,24.003423464211828,22.315369153452117,5.41499046939678,53.59995249386193,58.515746012964215,0.0,0.0,0.0,43.18000000000001,0.0,0.0,0.0,29.70660490318931,0.0,37.47877718041926,28.67462758971399,0.0,0.0,48.53093654769288,19.458535372871438,12.9366477702192,0.0,10.203964159737968,0.0,5.194143201977278,1.7690031074158061,17.527889606784427,5.451685487198654,0.0,0.0,0.4166666666666667,28.0,0.0,4.0,3.0,2.0,5.0,2.0,0.0,2.0,4.0,0.0,4.0,2.0,1.0,0.0,1.0,7.0,4.346100000000003,106.67400000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,6.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L94,1,6.5483238851096,6.5483238851096,0.13972569763289444,-0.2514212490551777,0.7508073773983411,32.55172413793103,384.47900000000016,360.28700000000015,384.18377800799993,146.0,0.0,0.19980411230722056,-0.4738671229375896,0.4738671229375896,0.19980411230722056,0.6896551724137931,1.1724137931034482,1.6896551724137931,16.5258227358019,9.849361633707128,2.5509413140212045,-2.2854350689838254,2.515121053718839,-2.3891749034047476,6.066206211903786,0.16366770994198768,3.509413462174212,1.2699750338567337,986.4979678589787,19.001424753254113,16.38176768932244,16.38176768932244,14.316429697797984,10.972691803785542,10.972691803785542,9.165873576738418,9.165873576738418,7.608556412415606,7.608556412415606,6.162886322049495,6.162886322049495,-2.6199999999999997,17705963.02419792,16.20706365614321,5.714402412450995,2.1472599689915297,170.22132447580475,9.473725907600098,29.70660490318931,11.795490688715223,0.0,0.0,0.0,0.0,9.984809465271338,0.0,0.0,61.372579793544894,35.09544921264,12.841643245852019,0.0,9.473725907600098,11.795490688715223,0.0,0.0,15.399799934668117,62.81654417134858,0.0,70.78474251448087,0.0,0.0,0.0,0.0,0.0,0.0,24.003423464211828,22.315369153452117,5.41499046939678,60.02077411678794,58.515746012964215,0.0,0.0,0.0,43.18000000000001,0.0,0.0,0.0,29.70660490318931,0.0,37.47877718041926,35.09544921264,0.0,0.0,48.53093654769288,19.458535372871438,13.0966477702192,0.0,10.323964159737969,0.0,5.178376478621269,1.7898364407491394,17.56894670554986,6.6255617784558964,0.0,0.0,0.44,29.0,0.0,4.0,3.0,2.0,5.0,2.0,0.0,2.0,4.0,0.0,4.0,2.0,1.0,0.0,1.0,7.0,4.736200000000004,111.29100000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,6.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L95,1,6.603879440665155,6.603879440665155,0.13632433708867686,-0.2670462490551777,0.7041085447459066,32.266666666666666,398.50600000000014,372.2980000000002,398.19942807199993,152.0,0.0,0.1998041122585039,-0.47386712293764915,0.47386712293764915,0.1998041122585039,0.6666666666666666,1.1666666666666667,1.7,16.525793022592428,9.730281113616927,2.542684036559034,-2.3579843962031557,2.507216006507677,-2.4272021344990473,6.0644956842691435,0.14886753396177765,3.5245769493789005,1.2774078194292926,1002.446112276899,19.70853153444066,17.08887447050899,17.08887447050899,14.816429697797982,11.472691803785542,11.472691803785542,9.519426967331691,9.519426967331691,7.858556412415606,7.858556412415606,6.339663017346131,6.339663017346131,-2.6199999999999997,29514081.31124734,17.100561136517918,6.193370177489636,2.2778422772425113,176.58626659020135,9.473725907600098,29.70660490318931,11.795490688715223,0.0,0.0,0.0,0.0,9.984809465271338,0.0,0.0,67.79340141647091,35.09544921264,12.841643245852019,0.0,9.473725907600098,11.795490688715223,0.0,0.0,15.399799934668117,69.2373657942746,0.0,70.78474251448087,0.0,0.0,0.0,0.0,0.0,0.0,24.003423464211828,22.315369153452117,5.41499046939678,66.44159573971395,58.515746012964215,0.0,0.0,0.0,43.18000000000001,0.0,0.0,0.0,29.70660490318931,0.0,37.47877718041926,41.51627083556601,0.0,0.0,48.53093654769288,19.458535372871438,13.20775888133031,0.0,10.407297493071304,0.0,5.172075038292052,1.8031697740824728,17.602754126283685,7.890278020273511,0.0,0.0,0.46153846153846156,30.0,0.0,4.0,3.0,2.0,5.0,2.0,0.0,2.0,4.0,0.0,4.0,2.0,1.0,0.0,1.0,7.0,5.126300000000005,115.90800000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,6.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L96,1,6.679548374905519,6.679548374905519,0.08242222068656035,-0.44220828609221474,0.5744386269786768,29.21212121212121,432.5230000000002,408.3310000000002,432.183778008,162.0,0.0,0.2005053655301621,-0.4738501900657233,0.4738501900657233,0.2005053655301621,0.5757575757575758,1.0,1.4848484848484849,16.52584409405021,9.833190682224986,2.5642138828955936,-2.287703780741573,2.506399520140411,-2.421296394343539,6.076958133966123,0.16444598759274262,3.6180479271302017,1.2368203475667907,1268.7946596843435,21.570338854006458,18.27695520370785,18.27695520370785,16.28275619298677,12.007148854161716,12.007148854161716,10.081030514590179,10.081030514590179,8.254291468819334,8.254291468819334,6.674200143946532,6.674200143946532,-3.3999999999999995,155103844.10529342,18.074304995670218,6.3443767545341245,2.4117837188459417,192.54853445307558,9.473725907600098,29.70660490318931,0.0,11.795490688715223,0.0,0.0,0.0,9.984809465271338,0.0,0.0,72.79640482153933,46.22235219603399,12.841643245852019,0.0,9.473725907600098,11.795490688715223,0.0,0.0,15.399799934668117,49.974900925496556,0.0,106.17711377172132,0.0,0.0,0.0,0.0,0.0,0.0,24.003423464211828,35.157012399304136,5.41499046939678,45.46439060847789,82.78121428681068,0.0,0.0,0.0,43.18000000000001,5.41499046939678,0.0,0.0,24.291614433792525,0.0,37.47877718041926,33.380708950181976,0.0,0.0,72.79640482153933,19.458535372871438,13.359096749811037,0.0,10.49004125724364,0.0,7.600218042407278,1.6577994037121024,26.130855771645436,3.6786554418471797,0.0,0.0,0.3103448275862069,33.0,0.0,4.0,3.0,2.0,5.0,3.0,0.0,3.0,4.0,0.0,4.0,2.0,0.0,0.0,0.0,8.0,4.961000000000004,126.673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,7.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L97,1,6.5984025415721845,6.5984025415721845,0.06345102727092256,-0.5417453231292517,0.5499376243495795,26.454545454545453,434.53900000000016,408.33100000000024,434.199428072,164.0,0.0,0.19986295090079426,-0.4738662015291105,0.4738662015291105,0.19986295090079426,0.696969696969697,1.1818181818181819,1.7272727272727273,16.52566637617698,9.822858317379144,2.51851881974037,-2.29476943123765,2.472360941964806,-2.4057998558351055,6.062503858680719,0.166174559383544,3.5815281524346867,1.2909103583420218,1218.2387249298583,21.992988584816832,18.64719869171093,18.64719869171093,16.1876211785963,11.883375406308502,11.883375406308502,9.871142050501996,9.871142050501996,7.677231321807837,7.677231321807837,5.984267854285016,5.984267854285016,-3.399999999999999,111752037.64267,19.103976770609773,7.047492365819576,2.8954545454545464,193.55436560660482,9.473725907600098,29.70660490318931,11.795490688715223,0.0,0.0,0.0,0.0,9.984809465271338,0.0,0.0,78.86277189000094,41.16181628110161,12.841643245852019,0.0,9.473725907600098,11.795490688715223,0.0,0.0,15.399799934668117,50.47781650226118,0.0,106.68002934848595,0.0,0.0,0.0,0.0,0.0,0.0,24.003423464211828,28.736190776378127,5.41499046939678,46.82467631647152,88.84758135527228,0.0,0.0,0.0,43.18000000000001,5.41499046939678,0.0,0.0,24.291614433792525,0.0,31.057955557493248,27.817257458484978,0.0,0.0,85.78650908969158,19.458535372871438,13.196805083144369,0.0,10.35212459057697,0.0,5.965763977085608,1.5330828504241205,27.829369791195703,2.680822339470427,2.1920313681027968,0.0,0.3103448275862069,33.0,0.0,4.0,2.0,2.0,4.0,3.0,0.0,3.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,7.0,5.424800000000006,128.64300000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,6.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L98,1,6.222814625850341,6.222814625850341,0.022662509448224233,-0.022662509448224233,0.8313002920701618,30.076923076923077,344.41400000000004,324.2540000000001,344.15247787999994,130.0,0.0,0.19627471619475953,-0.47407602017794676,0.47407602017794676,0.19627471619475953,0.7692307692307693,1.2307692307692308,1.7307692307692308,16.523841350594573,10.086380631590217,2.446384428488738,-2.1543250480194063,2.4329260921219147,-2.2565849214825535,6.013192208397203,0.18354879825198575,3.3848154765940186,1.2758621839213575,886.6195383367921,17.250347897697555,14.630690833765877,14.630690833765877,12.775989583278102,9.420285560978245,9.420285560978245,7.664518058013124,7.664518058013124,6.111736371257069,6.111736371257069,4.770702638036989,4.770702638036989,-2.6199999999999997,3009263.429834959,14.539179185532493,5.193987356926669,1.9559333281704108,152.1323292861441,9.473725907600098,30.209520479953923,11.795490688715223,0.0,0.0,0.0,0.0,9.984809465271338,0.0,0.0,48.53093654769288,29.177543166478603,12.841643245852019,0.0,9.473725907600098,11.795490688715223,0.0,0.0,15.902715511432731,44.05699487933518,0.0,70.78474251448087,0.0,0.0,0.0,0.0,0.0,0.0,24.003423464211828,22.315369153452117,5.917906046161393,41.26122482477453,58.515746012964215,0.0,0.0,0.0,43.18000000000001,0.0,0.0,0.0,30.209520479953923,0.0,24.63713393456724,22.253805966787983,0.0,0.0,55.4546737473835,19.458535372871438,12.44562925170068,0.0,9.815445641219451,0.0,5.330231401145835,1.5356924498194338,17.307704972745626,2.1371538041550666,2.0948091458805744,0.0,0.36363636363636365,26.0,0.0,4.0,2.0,2.0,4.0,2.0,0.0,2.0,4.0,0.0,4.0,2.0,0.0,0.0,0.0,6.0,3.8119000000000023,99.55400000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,6.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L99,1,6.6594349962207104,6.6594349962207104,0.13292297654445906,-0.2826712490551777,0.610022851245753,32.0,412.5330000000002,384.3090000000002,412.215078136,158.0,0.0,0.19980411225841518,-0.47386712293764927,0.47386712293764927,0.19980411225841518,0.6451612903225806,1.1290322580645162,1.6451612903225807,16.52578808672321,9.79093772984199,2.538836854811262,-2.3192226117033825,2.502973901278913,-2.409707776360017,6.06397413387015,0.15748128838284503,3.4981166480834673,1.2873528805040866,1016.4202113333955,20.415638315627206,17.795981251695537,17.795981251695537,15.316429697797982,11.972691803785542,11.972691803785542,9.872980357924964,9.872980357924964,8.108556412415606,8.108556412415606,6.516439712642766,6.516439712642766,-2.6199999999999997,42754104.10695882,17.999793966823923,6.686916302113506,2.598801471941708,182.95120870459797,9.473725907600098,29.70660490318931,11.795490688715223,0.0,0.0,0.0,0.0,9.984809465271338,0.0,0.0,74.21422303939693,35.09544921264,12.841643245852019,0.0,9.473725907600098,11.795490688715223,0.0,0.0,15.399799934668117,75.65818741720061,0.0,70.78474251448087,0.0,0.0,0.0,0.0,0.0,0.0,24.003423464211828,22.315369153452117,5.41499046939678,72.86241736263996,58.515746012964215,0.0,0.0,0.0,43.18000000000001,0.0,0.0,0.0,29.70660490318931,0.0,37.47877718041926,47.93709245849202,0.0,0.0,48.53093654769288,19.458535372871438,13.318869992441421,0.0,10.490630826404637,0.0,5.165773597962834,1.8165031074158062,17.636561547017514,9.154994262091122,0.0,0.0,0.48148148148148145,31.0,0.0,4.0,3.0,2.0,5.0,2.0,0.0,2.0,4.0,0.0,4.0,2.0,1.0,0.0,1.0,7.0,5.516400000000005,120.52500000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,6.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L100,1,13.967022560309239,13.967022560309239,0.10607467189763375,-0.8946166383219953,0.2633900405567694,23.5609756097561,546.6170000000003,518.3930000000004,546.211884576,204.0,0.0,0.2005049921478837,-0.4738501920587536,0.4738501920587536,0.2005049921478837,0.5853658536585366,1.0,1.4390243902439024,19.143527751342077,9.751524878674642,2.5440341675639737,-2.3360527726744693,2.486560187719921,-2.4505927435983588,6.070365422972108,0.16188675233019606,3.743463355067368,1.2857336870106904,1569.2809244347147,27.553466517131895,22.342285226484805,22.342285226484805,20.053613140815866,14.200497468073156,14.200497468073156,11.565252547544851,11.565252547544851,8.989765840669545,8.989765840669545,7.022991943981559,7.022991943981559,-4.3199999999999985,6078151676.303462,24.474496102188414,9.368333081836926,4.073361485485495,236.9425306185213,9.473725907600098,41.34104658528109,0.0,11.795490688715223,0.0,0.0,0.0,18.765639560620976,0.0,0.0,72.79640482153933,70.48782046988043,12.841643245852019,0.0,18.254556002949737,11.795490688715223,0.0,0.0,15.399799934668117,49.97490092549657,0.0,142.07702372765954,0.0,0.0,0.0,8.78083009534964,0.0,0.0,24.003423464211828,35.157012399304136,17.04943215148857,45.46439060847789,107.04668256065713,0.0,0.0,0.0,43.18000000000001,5.41499046939678,8.78083009534964,0.0,35.92605611588432,24.637133934567238,23.96854622924601,46.519274240634424,24.26546827384644,12.13273413692322,36.39820241076966,19.458535372871438,41.47461862779913,0.0,10.519204774502395,0.0,5.82693200311655,0.5865523482008403,29.59557199816958,2.247120248211517,0.0,0.0,0.2571428571428571,41.0,0.0,4.0,2.0,2.0,4.0,4.0,0.0,4.0,4.0,0.0,6.0,6.0,0.0,0.0,0.0,8.0,6.925800000000007,153.0309999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,6.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
