SPS_L,NumRadicalElectrons_L,MaxPartialCharge_L,PEOE_VSA1_L,PEOE_VSA10_L,PEOE_VSA11_L,PEOE_VSA14_L,PEOE_VSA4_L,SlogP_VSA1_L,SlogP_VSA12_L,TPSA_L,EState_VSA9_L,VSA_EState2_L,VSA_EState4_L,NOCount_L,NumAliphaticHeterocycles_L,NumHAcceptors_L,fr_Imine_L,fr_allylic_oxid_L,fr_bicyclic_L,Ligand ID,ln(dr),ODI_HOMO_1_Free,ODI_HOMO_Free,ODI_LUMO_Free,ODI_LUMO_Add1_Free,ODI_Mean_Free,ODI_Std_Free,AtomNum_Free,Weight_Free,HOMO_Free,HOMO_number_Free,LUMO_Free,HOMO_LUMO_Gap_Free,Farthest_Distance_Free,Mol_Radius_Free,Mol_Size_Short_Free,Mol_Size_2_Free,Mol_Size_L_Free,Length_Ratio_Free,Len_Div_Diameter_Free,MPP_Free,SDP_Free,Dipole_Moment_Free,Quadrupole_Moment_Free,Octopole_Moment_Free,Volume_Free,Density_Free,ESPmin_Free,ESPmax_Free,Overall_Surface_Area_Free,Pos_Surface_Area_Free,Neg_Surface_Area_Free,Overall_Average_Free,Pos_Average_Free,Neg_Average_Free,Overall_Variance_Free,Nu_Free,Pi_Free,MPI_Free,Nonpolar_Area_Free,Polar_Area_Free,ALIEmin_Free,ALIEmax_Free,ALIE_Ave_Free,ALIE_Var_Free,LEAmin_Free,LEAmax_Free,LEA_Ave_Free,LEA_Var_Free,ODI_HOMO_1_Res,ODI_HOMO_Res,ODI_LUMO_Res,ODI_LUMO_Add1_Res,ODI_Mean_Res,ODI_Std_Res,AtomNum_Res,Weight_Res,HOMO_Res,HOMO_number_Res,LUMO_Res,HOMO_LUMO_Gap_Res,Farthest_Distance_Res,Mol_Radius_Res,Mol_Size_Short_Res,Mol_Size_2_Res,Mol_Size_L_Res,Length_Ratio_Res,Len_Div_Diameter_Res,MPP_Res,SDP_Res,Dipole_Moment_Res,Quadrupole_Moment_Res,Octopole_Moment_Res,Volume_Res,Density_Res,ESPmin_Res,ESPmax_Res,Overall_Surface_Area_Res,Pos_Surface_Area_Res,Neg_Surface_Area_Res,Overall_Average_Res,Pos_Average_Res,Neg_Average_Res,Overall_Variance_Res,Nu_Res,Pi_Res,MPI_Res,Nonpolar_Area_Res,Polar_Area_Res,ALIEmin_Res,ALIEmax_Res,ALIE_Ave_Res,ALIE_Var_Res,LEAmin_Res,LEAmax_Res,LEA_Ave_Res,LEA_Var_Res,ODI_HOMO_1_CoL2,ODI_HOMO_CoL2,ODI_LUMO_CoL2,ODI_LUMO_Add1_CoL2,ODI_Mean_CoL2,ODI_Std_CoL2,AtomNum_CoL2,Weight_CoL2,HOMO_CoL2,HOMO_number_CoL2,LUMO_CoL2,HOMO_LUMO_Gap_CoL2,Farthest_Distance_CoL2,Mol_Radius_CoL2,Mol_Size_Short_CoL2,Mol_Size_2_CoL2,Mol_Size_L_CoL2,Length_Ratio_CoL2,Len_Div_Diameter_CoL2,MPP_CoL2,SDP_CoL2,Dipole_Moment_CoL2,Quadrupole_Moment_CoL2,Octopole_Moment_CoL2,Volume_CoL2,Density_CoL2,ESPmin_CoL2,ESPmax_CoL2,Overall_Surface_Area_CoL2,Pos_Surface_Area_CoL2,Neg_Surface_Area_CoL2,Overall_Average_CoL2,Pos_Average_CoL2,Neg_Average_CoL2,Overall_Variance_CoL2,Nu_CoL2,Pi_CoL2,MPI_CoL2,Nonpolar_Area_CoL2,Polar_Area_CoL2,ALIEmin_CoL2,ALIEmax_CoL2,ALIE_Ave_CoL2,ALIE_Var_CoL2,LEAmin_CoL2,LEAmax_CoL2,LEA_Ave_CoL2,LEA_Var_CoL2,Surface Area_CoL2,Surface Volume_CoL2,P_int_CoL2,Vb_R2.5_CoL2,Vb_R3.0_CoL2,Vb_R3.5_CoL2,Vb_R4.0_CoL2,Vb_R4.5_CoL2,Surface Area_Free,Surface Volume_Free,P_int_Free,Surface Area_Res,Surface Volume_Res,P_int_Res,N_Mulliken_CoL2,N_NPA_CoL2,O_Mulliken_CoL2,O_NPA_CoL2,Co_Mulliken_CoL2,Co_NPA_CoL2,N_Mulliken_Free,N_NPA_Free,O_Mulliken_Free,O_NPA_Free,N_Mulliken_Free.1,N_NPA_Free.1,O_Mulliken_Free.1,O_NPA_Free.1
16.06666667,0,0.432861442,4.736862954,17.99473795,0,6.176298517,13.17124514,0,0,34.48,4.736862954,7.338923847,-0.805069444,3,1,3,1,0,0,L68,-0.85,5.1,5.05,3.92,4.36,4.6075,0.49302003,78,622.67401,-0.198306,163,-0.044552,0.153753,78,7.763,11.646,12.323,14.274,0.373244777,0.919361072,2.459841,9.929176,2.22487,12.974653,449.1548,5132.15009,1.3596,-32.09974,15.74538,2065.32582,919.49035,1145.83547,-0.00450219,0.01129359,-0.01717772,0.00016496,0.19008122,0.01443724,0.39614567,339.87,238.48,6.98741,13.64733,0.40078268,0.00184543,-36.51687,-13.12447,-0.7750779,0.031276,5.51,12.92,4.28,3.94,6.6625,3.659674678,78,622.67401,-0.18872,163,-0.043371,0.14535,68,8.145,11.379,12.193,15.727,0.4001883,0.96543892,2.394633,8.965942,2.468657,17.556867,479.8614,5076.07077,1.3746,-49.57997,15.18149,2003.386,979.79563,1023.59036,-0.00368047,0.01134417,-0.01806227,0.00020233,0.15610693,0.0149359,0.40209313,332.27,228.73,6.62149,13.66918,0.4021619,0.00189907,-36.3443,-13.09916,-0.7709527,0.030738,6.65,22.16,4.34,3.79,9.235,7.53901353,81,683.62308,-0.214937,934,-0.06316,0.151777,68,8.145,11.686,12.253,15.726,0.39647044,0.965377532,2.456812,8.978154,11.69272,47.531815,656.8455,5334.96422,1.4359,-70.03377,21.78827,2034.60849,1134.18104,900.42745,-0.00255711,0.01722582,-0.02747575,0.00091107,0.08236139,0.02215016,0.59217375,266.31,303.44,6.50732,13.76456,0.39860209,0.00291536,-36.10308,-11.98694,-0.7544679,0.029312,682.3,789.4,25.3,0.467166949,0.492066448,0.507856178,0.511420768,0.505277983,699.1,762.4,24.8,677.5,758.1,24.9,0,0,0,0,-0.511398,0.15803,0,0,0,0,0,0,0,0
10.14285714,0,0.088893751,0,0,0,0,0,0,0,25.78,0,8.844074074,3.915752079,2,0,2,0,0,0,L68,-0.16,5.1,5.05,3.92,4.36,4.6075,0.49302003,78,622.67401,-0.198306,163,-0.044552,0.153753,78,7.763,11.646,12.323,14.274,0.373244777,0.919361072,2.459841,9.929176,2.22487,12.974653,449.1548,5132.15009,1.3596,-32.09974,15.74538,2065.32582,919.49035,1145.83547,-0.00450219,0.01129359,-0.01717772,0.00016496,0.19008122,0.01443724,0.39614567,339.87,238.48,6.98741,13.64733,0.40078268,0.00184543,-36.51687,-13.12447,-0.7750779,0.031276,5.51,12.92,4.28,3.94,6.6625,3.659674678,78,622.67401,-0.18872,163,-0.043371,0.14535,68,8.145,11.379,12.193,15.727,0.4001883,0.96543892,2.394633,8.965942,2.468657,17.556867,479.8614,5076.07077,1.3746,-49.57997,15.18149,2003.386,979.79563,1023.59036,-0.00368047,0.01134417,-0.01806227,0.00020233,0.15610693,0.0149359,0.40209313,332.27,228.73,6.62149,13.66918,0.4021619,0.00189907,-36.3443,-13.09916,-0.7709527,0.030738,6.65,22.16,4.34,3.79,9.235,7.53901353,81,683.62308,-0.214937,934,-0.06316,0.151777,68,8.145,11.686,12.253,15.726,0.39647044,0.965377532,2.456812,8.978154,11.69272,47.531815,656.8455,5334.96422,1.4359,-70.03377,21.78827,2034.60849,1134.18104,900.42745,-0.00255711,0.01722582,-0.02747575,0.00091107,0.08236139,0.02215016,0.59217375,266.31,303.44,6.50732,13.76456,0.39860209,0.00291536,-36.10308,-11.98694,-0.7544679,0.029312,682.3,789.4,25.3,0.467166949,0.492066448,0.507856178,0.511420768,0.505277983,699.1,762.4,24.8,677.5,758.1,24.9,0,0,0,0,-0.511398,0.15803,0,0,0,0,0,0,0,0
22.85106383,0,0.200504992,9.473725908,29.7066049,0,0,0,0,0,43.18,19.45853537,10.97253811,9.833561686,4,2,4,2,0,6,L69,1.05,5.71,6.42,10.26,12.05,8.61,2.634492361,93,622.83913,-0.220484,167,-0.007329,0.213155,87,9.086,11.573,12.189,18.027,0.431381464,0.992020691,2.048757,9.241703,3.519579,21.832958,271.8538,5374.07491,1.2987,-41.42418,20.75139,2153.19433,1105.92642,1047.26791,-0.0027303,0.01119465,-0.01743521,0.00028758,0.17046636,0.01451151,0.38721602,383.82,219.14,8.48307,14.81387,0.40434853,0.00120356,-42.35629,-12.92744,-0.7742775,0.038355,4.62,6.16,6.64,6.71,6.0325,0.842537091,93,622.83913,-0.220909,167,-0.00507,0.21584,67,9.259,8.871,12.257,17.412,0.451790348,0.940274328,1.631284,6.471067,0.787767,23.565249,376.0284,5371.10928,1.2994,-80.90189,19.04886,2132.56905,1058.594,1073.97505,-0.004254,0.01143006,-0.01971343,0.00064036,0.08938426,0.01612011,0.42454156,386.6,210.58,8.1207,14.72552,0.4035111,0.00124024,-42.43041,-13.22453,-0.7736744,0.038718,6.2,25.84,5.76,4.4,10.55,8.852587192,96,683.78821,-0.222874,972,-0.035802,0.187072,67,9.259,8.873,12.259,17.413,0.451757686,0.940328329,1.660897,6.47111,9.892988,47.691707,363.8032,5703.43219,1.3435,-74.3073,29.48448,2179.43047,1153.52274,1025.90774,-0.0049279,0.01868327,-0.03147612,0.00121699,0.12304621,0.02547741,0.67226148,281.94,328.37,6.23655,15.20264,0.39568068,0.00294604,-42.07525,-11.75491,-0.7338906,0.030649,740.5,849.4,24.2,0.432624691,0.446010876,0.469833209,0.493304264,0.509809721,729,815.3,22.9,724.5,811.2,23.3,-0.465449,-0.55498,-0.492959,-0.54111,-0.031668,0.5305,-0.437111,-0.548075,-0.4966055,-0.55117,-0.423234,-0.517175,-0.5045745,-0.56702
18.62222222,0,0.200201856,9.473725908,30.71243606,0,0,0,0,0,43.18,19.45853537,10.62543399,6.791250928,4,2,4,2,0,0,L70,0.66,6.54,6,6.21,5.58,6.0825,0.348164832,91,598.81766,-0.225798,161,-0.002798,0.223,86,9.346,8.545,15.399,17.39,0.420719021,0.930344532,1.459168,5.7714,2.248683,34.258732,187.102,5284.47208,1.2698,-47.74415,22.30761,2229.04196,1276.95286,952.0891,-0.00161541,0.01112924,-0.01870867,0.00028831,0.15686836,0.01467101,0.39093596,401.16,223.04,8.3309,14.65697,0.40341602,0.00127342,-42.80612,-13.11264,-0.7725095,0.037219,7.58,6.53,5.38,3.72,5.8025,1.432137825,91,598.81766,-0.225049,161,-0.003995,0.221053,64,9.422,10.488,11.926,18.418,0.45106779,0.977393335,1.96525,8.057002,1.302125,17.185361,225.0053,5287.92898,1.269,-86.75637,20.16722,2164.77081,1220.46742,944.30339,-0.00433233,0.01066416,-0.02371458,0.00070094,0.06191181,0.01737218,0.44509495,398.47,207.72,8.16679,14.23647,0.40141513,0.00132268,-42.50157,-13.16458,-0.7790783,0.038713,20.39,26.33,5.69,6.46,14.7175,8.898166595,94,659.76674,-0.220062,938,-0.035862,0.1842,64,9.422,10.538,11.922,18.418,0.450560204,0.977393335,1.968728,8.079339,10.074478,36.916893,252.2608,5623.74264,1.3147,-84.97722,31.50976,2218.16072,1270.72438,947.43634,-0.0065458,0.01703814,-0.03817713,0.0016689,0.09441942,0.02772326,0.70932385,316.86,304.29,6.14701,14.60208,0.39417629,0.00322369,-41.8932,-11.95828,-0.7277545,0.028976,747.3,837.7,23.6,0.443417112,0.462185265,0.488492359,0.516285457,0.538460077,737.7,798.8,22.2,723.2,798.6,22.7,-0.4684195,-0.556735,-0.487874,-0.53716,-0.014122,0.53787,-0.4382215,-0.54836,-0.486401,-0.549955,-0.427315,-0.517325,-0.500112,-0.562825
26.4,0,0.199502676,9.473725908,30.71243606,11.79549069,0,0,0,0,43.18,19.45853537,9.73686004,2.182451285,4,2,4,2,0,0,L72,1.66,5.99,5.67,6.15,8,6.4525,0.910010302,45,332.39649,-0.235137,88,-0.003475,0.231663,38,6.405,6.768,12.029,12.339,0.396293679,0.96323185,1.02548,4.390241,1.968448,17.73852,152.6258,2756.44489,1.3513,-49.22375,22.74992,1278.84257,640.41833,638.42424,-0.00409915,0.01397534,-0.0222301,0.00037638,0.15685952,0.01836853,0.49242489,188.47,169.64,8.25312,14.73617,0.41203083,0.00176115,-41.23839,-13.13802,-0.8053181,0.045294,8.13,7.3,12.06,13.65,10.285,2.647078578,45,332.39649,-0.23103,88,-0.002662,0.228369,35,7.345,7.875,10.429,14.091,0.434974533,0.959223962,1.414333,5.506807,2.378349,7.993965,111.7408,2752.43785,1.3533,-84.95702,19.0845,1338.03495,731.54998,606.48497,-0.0054835,0.01277452,-0.02750657,0.00080366,0.0548572,0.02041133,0.52931717,210.8,163.88,8.13361,14.77849,0.41129446,0.00190376,-40.65896,-13.13254,-0.8065423,0.044261,23.95,27.1,7.48,8.73,16.815,8.792026217,48,393.34556,-0.223296,533,-0.036801,0.186495,35,7.345,7.921,10.442,14.094,0.434236066,0.959428182,1.39867,5.524388,11.637739,26.263092,198.0752,3081.0107,1.4306,-80.89279,31.55987,1421.42664,836.4827,584.94395,-0.00551294,0.02513862,-0.04934534,0.00188841,0.09898319,0.03634326,0.95512358,131.48,266.56,6.25293,15.33674,0.4009249,0.00533422,-40.19564,-11.40571,-0.7243563,0.034566,452.7,457,20.5,0.423736815,0.428588722,0.431204575,0.428236143,0.41989406,412.7,414.2,20.3,423.7,418.2,19.3,-0.4762505,-0.565135,-0.488044,-0.5343,-0.000415,0.51088,-0.4305765,-0.549465,-0.4878105,-0.544595,-0.4391335,-0.538455,-0.499801,-0.55897
22,0,0.199222152,9.473725908,29.7066049,11.79549069,0,0,0,0,43.18,19.45853537,10.67525293,15.38849033,4,2,4,2,0,6,L8,2.08,4.07,4.07,3.77,3.77,3.92,0.15,117,735.05207,-0.212944,199,-0.02216,0.190784,107,12.426,11.956,12.893,24.281,0.494219418,0.977023982,2.278463,9.201299,1.981892,10.987784,629.3283,6615.28844,1.2451,-44.65222,19.62531,2957.93031,1477.85459,1480.07572,-0.00290673,0.00965838,-0.01545298,0.00026197,0.15820192,0.01287481,0.34171666,590.48,237.83,8.45619,14.73128,0.40159548,0.00095835,-41.532,-13.27022,-0.761209,0.042628,4.04,3.95,3.8,3.81,3.9,0.100249688,117,735.05207,-0.2108,199,-0.022124,0.188677,94,10.523,10.534,15.548,20.32,0.437912159,0.965504134,1.933335,8.136599,1.3222,11.505815,544.887,6611.39626,1.2459,-79.85541,17.70549,2918.26277,1467.93846,1450.3243,-0.00434912,0.00861618,-0.01747188,0.00044726,0.08395147,0.01377477,0.35421881,599.08,218.12,8.18314,14.67859,0.4009814,0.00101979,-41.52638,-13.26352,-0.7649906,0.042766,4.14,25.81,3.51,3.63,9.2725,9.550859582,120,796.00115,-0.21123,1148,-0.036982,0.174248,94,10.523,10.532,15.548,20.321,0.437943148,0.965551649,1.913378,8.142809,10.178024,38.830927,639.6024,6923.45224,1.2884,-70.67627,28.8894,2971.07824,1128.28662,1842.79162,-0.00859341,0.01876058,-0.02534146,0.00090607,0.150773,0.02248183,0.62157129,412.71,419.28,6.29367,15.12684,0.39547087,0.00233051,-41.04151,-12.20407,-0.7348177,0.035022,968.8,1043,22.3,0.451263185,0.45395374,0.447173174,0.440440538,0.440913729,960.1,1006.6,20.8,953,1005.7,21.6,-0.465231,-0.56247,-0.484381,-0.53414,-0.046831,0.49755,-0.4373325,-0.54697,-0.4960475,-0.55717,-0.430802,-0.532155,-0.4968305,-0.560305
19.30612245,0,0.200372172,9.473725908,17.49867213,11.20210162,0,0,0,0,43.18,19.45853537,11.01110166,3.604164756,4,2,4,2,0,0,L80,0.85,7.08,5.91,5.9,5.33,6.055,0.636651396,87,638.79708,-0.231363,169,-0.017501,0.213862,79,9.165,10.601,12.937,17.54,0.426992551,0.956901255,1.84366,8.11146,2.496908,17.327783,428.7762,5333.05477,1.3422,-52.85941,19.8684,2221.71106,1109.56142,1112.14963,-0.0047086,0.01181205,-0.02119079,0.00030738,0.11185615,0.01683813,0.44917513,365.87,256.27,8.47902,13.68605,0.40453834,0.00153837,-41.99015,-13.10452,-0.7971878,0.036391,3.49,6.5,6.86,4.88,5.4325,1.346836571,87,638.79708,-0.2284,169,-0.014824,0.213575,80,9.468,8.819,14.62,18.674,0.44342602,0.986163921,1.669884,6.45746,2.046144,23.36775,316.2479,5341.65214,1.3401,-78.70485,20.34897,2290.91579,1175.21174,1115.70405,-0.00518669,0.01127564,-0.02252706,0.00043734,0.08145484,0.01728537,0.45593272,384.61,256.91,8.27431,13.69889,0.40442147,0.00160276,-41.74011,-13.08848,-0.798741,0.036751,22.27,26.94,6.66,5.2,15.2675,9.496392407,90,699.74616,-0.226547,986,-0.0414,0.185147,80,9.468,8.816,14.62,18.674,0.443457611,0.986163921,1.730613,6.456805,11.44298,55.948674,432.9301,5668.86369,1.3832,-78.6463,25.2093,2372.55498,1367.00084,1005.55414,-0.00383166,0.01739134,-0.03268329,0.0012781,0.06394138,0.02465117,0.64960348,302.06,362.32,6.32928,13.76387,0.39743096,0.00326731,-41.62552,-11.42165,-0.7535268,0.030845,779.3,838.1,23.7,0.415207058,0.421251117,0.42877609,0.436378872,0.441182377,735.5,795.9,23.5,753.4,797.1,23.2,-0.472538,-0.56215,-0.4995225,-0.533695,0.004424,0.52405,-0.430894,-0.53678,-0.511126,-0.551235,-0.4291515,-0.526125,-0.510401,-0.55731
18.41818182,0,0.201003892,9.473725908,17.49867213,11.20210162,0,0,0,0,43.18,19.45853537,11.40426209,4.478642426,4,2,4,2,0,0,L83,1.1,6.06,6.54,3.68,5.5,5.445,1.083455121,97,714.89326,-0.228993,189,-0.016229,0.212765,85,8.972,12.561,13.172,17.374,0.403043589,0.968234507,2.202897,10.101847,3.043343,31.434201,479.1574,5926.87505,1.3516,-48.24132,22.59724,2340.15781,1147.28506,1192.87275,-0.00426073,0.0129743,-0.0208371,0.00026945,0.15411857,0.01716008,0.46211158,347.48,307.83,8.61446,13.70765,0.4034005,0.00160149,-39.35979,-12.85312,-0.8087133,0.03632,3.21,3.75,5.53,6.41,4.725,1.297410883,97,714.89326,-0.229277,189,-0.014462,0.214816,90,9.059,10.716,13.507,17.492,0.419321587,0.965448725,2.062615,8.189311,2.069746,20.899867,468.0416,5944.03388,1.3477,-84.38706,21.72764,2443.17304,1206.10121,1237.07183,-0.00575602,0.01238733,-0.02344514,0.00052323,0.08220161,0.01842373,0.48943278,386.74,297.41,8.26578,13.71322,0.40260276,0.00166271,-38.61004,-12.53655,-0.80948,0.03629,15.65,26.63,3.65,4.89,12.705,9.295777267,100,775.84233,-0.222349,1098,-0.038492,0.183857,90,9.059,10.822,13.411,17.492,0.41922109,0.965448725,2.088483,8.217441,11.064028,49.769136,596.9309,6274.99665,1.3855,-84.02412,29.96854,2502.88356,1378.02,1124.86355,-0.00566748,0.01765001,-0.0342327,0.00147678,0.07172833,0.02613764,0.68307972,322.3,378.57,6.19843,13.78148,0.39625475,0.00323349,-33.95162,-12.04755,-0.7634271,0.030404,825.3,923.4,24.5,0.442098581,0.458758567,0.477310846,0.49063916,0.500841221,776.2,881.6,24.5,805.8,888,24.1,-0.4734995,-0.553865,-0.509676,-0.536255,-0.001123,0.5362,-0.423456,-0.53752,-0.5153215,-0.55168,-0.42837,-0.515355,-0.51999,-0.56043
32.85714286,0,0.199804125,9.473725908,29.7066049,11.79549069,0,0,0,0,43.18,19.45853537,10.20396416,5.194143202,4,2,4,2,0,6,L93,1.66,8.71,7.62,10.91,11.1,9.585,1.472896806,50,370.44457,-0.234904,98,-0.004556,0.230348,48,7.9,6.993,10.494,15.315,0.466892263,0.969303797,1.221011,4.615521,2.571663,15.181121,189.9098,3006.22217,1.3809,-47.39671,20.28603,1436.48676,722.2136,714.27316,-0.00412733,0.01239617,-0.02083453,0.00040646,0.12675146,0.01701433,0.45149205,232.94,169.31,8.32653,14.76082,0.40888124,0.00159243,-41.25377,-13.18205,-0.804182,0.046525,8.95,8.89,8.63,8.33,8.7,0.245153013,50,370.44457,-0.232079,98,-0.004271,0.227808,49,8.211,8.26,10.182,15.741,0.460492057,0.958531239,1.390429,5.933949,2.516741,16.117949,200.7551,2998.25999,1.3845,-78.87705,17.9101,1429.02544,753.27914,675.74629,-0.00494384,0.01184781,-0.02366211,0.00064251,0.08483125,0.01815687,0.47441581,235.56,164.61,8.10307,14.71209,0.40920855,0.00167979,-41.37147,-13.20211,-0.8031191,0.045363,25.79,26.1,6.94,4.57,15.85,10.13030848,53,431.39365,-0.226238,589,-0.040509,0.185729,49,8.211,8.265,10.235,15.743,0.459743597,0.958653026,1.377777,5.947125,11.901363,40.756687,142.6976,3311.39986,1.4598,-72.16658,29.23819,1496.85274,905.64657,591.20617,-0.0012672,0.02441041,-0.04060178,0.00124939,0.08741266,0.03108325,0.83825914,102.59,316.57,6.37632,15.22468,0.40011781,0.00437167,-40.94282,-11.61213,-0.7433383,0.03618,476.1,494.2,20.9,0.428848157,0.429957539,0.42416954,0.410980852,0.392839311,465.3,457.4,20.2,459.6,455.6,20.1,-0.471698,-0.5613,-0.481437,-0.53687,-0.009109,0.50464,-0.4362215,-0.545835,-0.491839,-0.555325,-0.434914,-0.53457,-0.4939235,-0.56246
32.55172414,0,0.199804112,9.473725908,29.7066049,11.79549069,0,0,0,0,43.18,19.45853537,10.32396416,5.178376479,4,2,4,2,0,6,L94,1.59,6.77,5.82,7.74,7.81,7.035,0.81303444,53,384.47119,-0.23494,102,-0.004416,0.230525,52,7.87,7.4,10.695,15.231,0.457030547,0.967662008,1.24783,4.937573,2.40641,14.730831,180.7239,3141.98583,1.3712,-47.65428,19.67776,1470.45668,709.3447,761.11198,-0.00423473,0.01249388,-0.01982555,0.00035291,0.13615735,0.01645527,0.44323989,242.72,169.05,8.3554,14.75434,0.40846259,0.00151019,-41.81498,-13.18582,-0.7936205,0.043838,9.65,9.46,10.53,10.2,9.96,0.426790347,53,384.47119,-0.229912,102,-0.004,0.225912,52,8.092,8.167,10.858,15.7,0.45212383,0.97009392,1.401208,5.714001,2.357128,16.159163,188.7613,3136.74639,1.3735,-78.3206,18.13647,1465.3248,732.95416,732.37064,-0.00485439,0.01216343,-0.02188577,0.00058471,0.08825231,0.01756513,0.46321025,244.1,166.23,7.96149,14.59644,0.40803055,0.00160069,-40.49589,-13.19814,-0.7929173,0.042586,26.16,26.27,7.28,4.82,16.1325,10.12001822,56,445.42027,-0.226452,611,-0.041171,0.185281,52,8.092,8.159,10.637,15.695,0.455046244,0.969784973,1.435403,5.927013,11.691329,43.226751,131.5443,3453.82987,1.4452,-72.53969,29.244,1529.73303,937.0349,592.69813,-0.00124652,0.02282457,-0.03930207,0.00126016,0.0928663,0.02950056,0.79481221,122.44,305.93,6.3672,15.13024,0.39910636,0.00415063,-40.18786,-11.76121,-0.7404715,0.034956,494,516.6,21.2,0.422027608,0.42991098,0.430505731,0.421354199,0.403900009,479.4,477.6,20.5,474.9,476.5,20.3,-0.4596735,-0.571225,-0.475381,-0.530435,0.002072,0.51273,-0.4364395,-0.546365,-0.494689,-0.55465,-0.4309185,-0.542755,-0.4877715,-0.55656
32.26666667,0,0.199804112,9.473725908,29.7066049,11.79549069,0,0,0,0,43.18,19.45853537,10.40729749,5.172075038,4,2,4,2,0,6,L95,1.45,8.42,7.43,12.28,12.41,10.135,2.238018096,56,398.49781,-0.234822,106,-0.004326,0.230496,54,7.72,7.537,11.606,14.941,0.438358174,0.967681347,1.292628,5.111881,2.714194,13.842957,180.5105,3279.75858,1.3615,-48.6457,20.02205,1525.88763,759.28245,766.60519,-0.00400132,0.01174438,-0.01959661,0.00037233,0.14053459,0.01603461,0.42692853,257.26,170.03,8.33933,14.74742,0.40703051,0.00148512,-41.76414,-13.1911,-0.7892375,0.0421,8.75,9.08,7.43,7.44,8.175,0.749149518,56,398.49781,-0.230986,106,-0.004122,0.226864,55,8.218,8.267,11.069,15.783,0.449414847,0.960270139,1.397223,5.958776,2.352685,16.759861,173.0756,3272.49138,1.3646,-78.10037,17.78601,1518.92948,781.9673,736.96219,-0.00453104,0.01140428,-0.02143949,0.0006012,0.0892753,0.01692155,0.4428167,263.36,161.98,8.03868,14.61673,0.40717358,0.00157808,-41.67663,-13.20106,-0.7906244,0.040974,25.77,26.05,8.46,7.09,16.8425,9.080967391,59,459.44688,-0.226325,633,-0.038901,0.187424,55,8.218,8.338,10.891,15.783,0.450788301,0.960270139,1.391604,6.005886,11.885037,44.971364,120.1252,3586.32038,1.4356,-72.73208,28.59872,1587.39836,997.783,589.61536,-0.00055527,0.02270863,-0.03992386,0.00123486,0.07954056,0.02924799,0.79193212,113.18,331.34,6.37412,15.12365,0.39846662,0.00402223,-41.36814,-11.66255,-0.7373207,0.032759,508.5,535.6,21.2,0.426683162,0.428272125,0.425089685,0.414406306,0.39734934,491.5,496,20.4,491,498.4,20.4,-0.4693375,-0.568205,-0.476618,-0.536635,-0.011274,0.5054,-0.4366885,-0.549745,-0.4913735,-0.556595,-0.434111,-0.53822,-0.488163,-0.562815
29.21212121,0,0.200505366,9.473725908,29.7066049,0,0,0,0,0,43.18,19.45853537,10.49004126,7.600218042,4,2,4,2,0,7,L96,1.66,4.29,9.66,9.76,9.73,8.36,2.350095743,57,432.51414,-0.229663,114,-0.004442,0.225221,56,7.779,7.906,11.992,15.551,0.438686564,0.999550071,1.372254,5.700982,1.948746,9.972418,99.522,3480.80306,1.3924,-49.11085,18.83534,1547.49727,783.8636,763.63366,-0.00438953,0.01210392,-0.02131992,0.00034247,0.11966119,0.01704475,0.45311523,255.5,177.84,8.29167,14.74116,0.40708257,0.00159618,-41.60585,-13.22443,-0.8125218,0.044621,6.96,11.52,10.38,10.35,9.8025,1.707547584,57,432.51414,-0.230868,114,-0.004742,0.226126,56,8.233,8.347,13.122,15.789,0.42377476,0.958884975,1.424722,6.059577,1.894145,16.368964,116.2987,3473.60375,1.3953,-77.03017,18.60416,1631.98739,832.0393,799.94809,-0.00490335,0.01249835,-0.02300315,0.00051935,0.08716121,0.01812626,0.48021196,260.61,196.4,8.14917,14.71231,0.40669905,0.00173234,-41.55819,-13.19351,-0.8155469,0.045905,21.69,26.27,5.35,4.94,14.5625,9.556796992,60,493.46321,-0.227194,679,-0.040351,0.186843,56,8.233,8.352,13.163,15.793,0.423314035,0.9591279,1.411984,6.071941,11.499094,48.631421,218.6853,3787.59974,1.4599,-71.92096,29.25817,1701.35582,1021.19735,680.15848,-0.00049214,0.02269061,-0.03529897,0.00119995,0.09314759,0.02783217,0.75460179,151.92,324.51,6.37931,15.22241,0.39871688,0.00400376,-41.1709,-11.48038,-0.7626754,0.03941,540.6,563,21.6,0.426552937,0.427508567,0.42218948,0.410678263,0.393821639,516.7,524,22.1,523,523.6,20.9,-0.470572,-0.561895,-0.476674,-0.53458,-0.01191,0.50664,-0.427292,-0.545595,-0.488439,-0.55095,-0.4321,-0.5328,-0.489806,-0.56065
